"","sub","item","cond","seq","SFIX","EFIX","xPos","yPos","fix_num","fix_dur","sacc_dur","line","word","char_trial","char_line","prevChar","nextChar","prevX","nextX","prevY","prev_max_char_line","regress","wordID","land_pos","sacc_len","outsideText","max_char_line","Rtn_sweep","Rtn_sweep_type","LandStartLet","LandStartVA","undersweep_prob","launchDistLet","launchDistVA","launchSite","launchSiteVA"
"117118",54,79,4,30,3624457,3624700,260.8,645.4,11,243,64,2,15,71,4,64,3,1214.2,243.7,529.1,67,0,"royal",0,60,0,40,1,"undersweep",4,1.49652725627493,1,60,23.4669257587586,3,1.42268545086663
"117120",54,93,2,31,3631638,3631758,270.1,658.4,11,120,46,2,11,46,5,33,1,726.7,214.7,548.7,41,0,"had",1,28,0,43,1,"undersweep",5,1.72543685304067,1,28,11.2387227831436,8,3.18258181309784
"65762",54,65,2,32,3637403,3637746,246.3,634.8,6,343,56,2,8,44,3,35,11,744.4,366.6,538.3,41,0,"his",3,32,0,57,1,"accurate",3,1.13962519680147,0,32,12.2602010912918,6,2.74691516118886
"65763",54,17,2,33,3696073,3696293,247.1,622.6,6,220,46,2,10,44,3,34,9,731.8,336.9,528.1,41,0,"had",3,31,0,61,1,"accurate",3,1.15931634491035,0,31,11.9303743604681,7,3.05705074390373
"65764",54,57,2,34,3707552,3707815,243.2,600.7,6,263,53,2,8,43,3,33,14,720.6,416.9,519.7,40,0,"during",3,30,0,37,1,"accurate",3,1.06332199787956,0,30,11.7506926339745,7,2.93890385525044
"85747",54,5,2,35,3790944,3791154,214.5,631.2,8,210,55,2,9,41,1,32,10,710.4,358.7,545.5,40,0,"where",1,31,0,47,1,"accurate",1,0.356902059473462,0,31,12.2060504339924,8,3.18996599363867
"95710",54,3,4,36,3800825,3801082,210.3,631.5,9,257,68,2,14,68,1,66,8,1246.9,326,528.2,67,0,"music",1,65,0,49,1,"accurate",1,0.253523531901839,0,65,25.5148051620821,1,0.617809771916129
"85749",54,27,4,37,3809169,3809448,206.2,638.5,8,279,77,2,12,66,1,64,10,1218.1,350.9,533.3,65,0,"restaurant",1,63,0,63,1,"accurate",1,0.152606397843825,0,63,24.9068409642204,1,0.539045179480611
"65768",54,21,2,38,3817583,3817787,234.7,647.7,6,204,54,2,9,44,3,35,8,751,316.7,556.5,41,0,"was",3,32,0,39,1,"accurate",3,0.854103549222699,0,32,12.7081747107689,6,2.58446318929059
"105665",54,75,4,39,3829716,3829899,256.3,630.3,10,183,65,2,13,71,4,63,2,1194.3,218.2,531.1,67,0,"during",4,59,0,67,1,"undersweep",4,1.38576454816248,1,59,23.0878711576626,4,1.91250276007504
"85752",54,73,2,40,3838373,3838716,199.9,620.2,8,343,59,2,9,41,1,38,9,793.3,341.4,537.4,40,0,"her",1,37,0,62,1,"accurate",1,-0.00246139351360995,0,37,14.6059091097622,2,1.14947077085591
"85753",54,87,4,41,3845652,3846013,235.7,644.7,8,361,74,2,12,68,3,59,10,1139.2,351.2,529.4,65,0,"piano",3,56,0,39,1,"accurate",3,0.8787174843588,0,56,22.2386903954671,6,2.48108466171896
"75769",54,45,2,42,3852723,3853075,244.7,634.9,7,352,45,2,9,43,3,37,20,776.1,515.3,541,40,0,"preparation",0,34,0,35,1,"accurate",3,1.10024290058371,0,34,13.079845131324,3,1.57283045519684
"95717",54,63,4,43,3858016,3858201,236,651.8,9,185,74,2,15,69,3,60,7,1158.8,308.1,533.8,66,0,"their",3,57,0,60,1,"accurate",3,0.886101664899631,0,57,22.7137393435939,6,2.392474495229
"75771",54,41,2,44,3864016,3864364,246.7,638.6,7,348,54,2,11,43,3,33,15,726.5,426.5,541.8,40,0,"said",0,30,0,42,1,"accurate",3,1.14947077085591,0,30,11.8097660783012,7,2.79368163794745
"65775",54,29,2,45,3869499,3869698,243,620.3,6,199,59,2,7,44,3,38,11,796.6,373.9,528.2,41,0,"because",3,35,0,68,1,"accurate",3,1.05839921085234,0,35,13.6262744913454,3,1.46206774708439
"75773",54,69,2,46,3877816,3878039,249.6,626.4,7,223,54,2,10,44,4,35,13,749.2,392.1,536,40,0,"after",4,31,0,63,1,"accurate",4,1.2208511827506,0,31,12.297121993996,5,2.23494531035796
"75774",54,49,2,47,3884110,3884333,248.8,624.8,7,223,57,2,10,45,4,38,11,794.4,373.8,535.1,41,0,"her",0,34,0,45,1,"accurate",4,1.20116003464172,0,34,13.4293630102566,3,1.51621840438381
"75775",54,89,2,48,4030815,4031053,242.1,629.6,7,238,45,2,9,43,3,36,11,770.8,359.5,540.9,40,0,"the",3,33,0,39,1,"accurate",3,1.03624666922985,0,33,13.0133875064565,4,1.70328431141818
"144080",54,31,4,49,4037522,4037748,213,656.9,14,226,65,2,14,67,1,59,9,1143.4,330.5,543.7,66,0,"he",1,58,0,69,1,"accurate",1,0.319981156769311,0,58,22.9008052506282,7,2.77152909632495
"65780",54,13,2,50,4044748,4044937,204.8,660.2,6,189,58,2,8,42,1,35,9,747.8,338.3,544.7,41,0,"as",1,34,0,46,1,"accurate",1,0.118146888653284,0,34,13.3653667789028,6,2.66322778172611
"65781",54,64,1,51,4058495,4058759,195.1,630.4,6,264,47,2,NA,NA,NA,45,10,739,313.4,544.6,53,NA,NA,NA,NA,1,66,1,"accurate",NA,-0.120608282166894,0,NA,13.3875193205253,8,2.38755170820178
"85764",54,80,1,52,4065329,4065723,175.5,624.5,8,394,62,2,NA,NA,NA,51,6,803.6,264.8,534.4,54,NA,NA,NA,NA,1,57,1,"accurate",NA,-0.603041410834471,0,NA,15.4600126589849,3,1.09285872004288
"85765",54,44,1,53,4072150,4072380,217.4,624.9,8,230,46,2,12,55,2,46,11,745.7,321.8,530.7,53,0,"though",2,44,0,37,1,"accurate",2,0.428282471368155,0,44,13.0035419324021,7,2.22263834278991
"105680",54,68,1,54,4078830,4079063,242.3,629.2,10,233,49,2,12,58,4,52,2,813.7,215.5,536.5,54,0,"that",4,48,0,46,1,"undersweep",4,1.04116945625707,1,48,14.064402536768,2,0.844257975168258
"117167",54,70,3,55,4085506,4085730,218.1,630.2,11,224,66,2,16,90,2,82,10,1181.1,314.5,524.9,88,0,"than",2,80,0,62,1,"accurate",2,0.445512225963425,0,80,23.7032195360651,6,1.84358374169396
"85768",54,12,1,56,4094460,4094917,191.1,625.5,8,457,52,2,NA,NA,NA,52,7,812.1,281.4,537.3,55,NA,NA,NA,NA,1,46,1,"accurate",NA,-0.219064022711298,0,NA,15.2852537195186,3,1.17900749301923
"124826",54,6,3,57,4105499,4105670,246.4,622.9,12,171,78,2,16,91,4,84,2,1199.7,213.2,531.3,87,0,"because",4,80,0,53,1,"undersweep",4,1.14208659031508,1,80,23.4644643652449,3,1.09039732652927
"95732",54,32,1,58,4114153,4114405,208.8,624.3,9,252,59,2,12,56,1,52,11,813.4,326.5,541.9,55,0,"spent",1,51,0,46,1,"accurate",1,0.216602629197688,0,51,14.8815851832866,3,1.1470093773423
"124828",54,22,3,59,4123821,4123951,297.3,629.8,12,130,71,2,21,98,9,85,1,1214.1,203.4,525.8,89,0,"argue",2,76,0,36,1,"undersweep",9,2.39493588874261,1,76,22.5660557327773,4,1.32669110383584
"85772",54,60,1,60,4132168,4132594,211.7,632,8,426,59,2,11,57,2,52,10,816.8,313.3,539.1,55,0,"piano",2,50,0,38,1,"accurate",2,0.28798304109238,0,50,14.8938921508546,3,1.06332199787956
"105687",54,90,3,61,4140053,4140428,180.1,627.5,10,375,79,2,NA,NA,NA,82,8,1183.2,287.2,531,88,NA,NA,NA,NA,1,53,1,"accurate",NA,-0.489817309208407,0,NA,24.6902383350228,6,1.79189447790814
"117181",54,66,3,62,4147483,4147635,225.2,635.9,11,152,68,2,17,91,3,87,NA,1231.9,190.5,533,88,0,"only",3,84,0,66,1,"undersweep",3,0.620271165429741,1,84,24.7788485015127,1,0.593195836780028
"124832",54,14,3,63,4154390,4154744,204.6,627.3,12,354,68,2,18,88,1,84,11,1199.9,329.3,526.1,87,0,"who",1,83,0,56,1,"accurate",1,0.113224101626064,0,83,24.4982496409612,3,1.08547453950205
"95738",54,76,1,64,4163722,4163964,246.8,617.7,9,242,60,2,4,59,4,53,1,833.3,203.5,537,55,0,"the",1,49,0,36,1,"undersweep",4,1.15193216436952,1,49,14.4360729573231,2,0.657192068133894
"85777",54,84,1,65,4169514,4169850,204.4,619.9,8,336,62,2,13,56,1,51,10,811.1,315.3,541,55,0,"of",1,50,0,85,1,"accurate",1,0.108301314598844,0,50,14.9332744470724,4,1.20362142815533
"75793",54,56,1,66,4175604,4175894,205.7,622.1,7,290,57,2,10,55,1,49,13,780.8,343.8,541.5,54,0,"pulled",1,48,0,35,1,"accurate",1,0.140299430275775,0,48,14.1554740967716,5,1.65405644114598
"95741",54,34,3,67,4181791,4182070,226,639.1,9,279,74,2,15,91,3,83,14,1190.2,363.1,531,88,0,"who",3,80,0,55,1,"accurate",3,0.639962313538622,0,80,23.7327562582284,5,1.61959693195543
"124837",54,82,3,68,4192219,4192716,220.6,627.4,12,497,75,2,14,89,2,84,13,1197.1,345.5,537.3,87,0,"to",2,82,0,42,1,"accurate",2,0.507047063803677,0,82,24.0355076604025,3,1.15439355788313
"105695",54,94,3,69,4200953,4201204,240.6,625.5,10,251,75,2,20,93,4,86,15,1221.5,374.8,531.2,89,0,"running",1,82,0,50,1,"accurate",4,0.999325766525694,0,82,24.1438089750013,3,1.14454798382869
"85782",54,28,1,70,4206021,4206241,190.1,616.1,8,220,60,2,NA,NA,NA,48,7,772.1,279.2,536.9,54,NA,NA,NA,NA,1,70,1,"accurate",NA,-0.243677957847399,0,NA,14.3253102492107,6,1.86819767683005
"85783",54,92,1,71,4215169,4215325,276.7,615.1,8,156,49,2,12,61,7,50,2,789.3,216.1,544.4,54,0,"patient's",3,43,0,51,1,"undersweep",7,1.88788882493893,1,43,12.6171031507653,4,1.44483799248912
"105698",54,16,1,72,4221263,4221495,186.8,619.9,10,232,59,2,NA,NA,NA,49,8,776.1,295.2,541.2,54,NA,NA,NA,NA,1,75,1,"accurate",NA,-0.324903943796531,0,NA,14.5049919757042,5,1.76974193628565
"153774",54,10,3,73,4262614,4262800,225.6,609.7,15,186,78,2,18,92,3,87,12,1241.1,332,521.1,89,0,"near",3,84,0,45,1,"accurate",3,0.630116739484182,0,84,24.9954511307104,2,0.662114855161115
"85786",54,96,1,74,4270089,4270342,219,605.5,8,253,44,2,10,57,2,45,11,727.9,323.3,528.2,55,0,"to",2,43,0,45,1,"accurate",2,0.467664767585916,0,43,12.5260315907617,10,3.25150083147892
"153775",54,58,3,75,4277326,4277581,216.1,597.5,15,255,79,2,14,90,2,88,12,1254.5,334.3,518.8,88,0,"that",2,86,0,45,1,"accurate",2,0.396284355691224,0,86,25.5591102453271,0,0.0369209027041513
"105702",54,42,3,76,4284419,4284709,194.8,601.4,10,290,78,2,NA,NA,NA,87,14,1239.8,361,514.1,89,NA,NA,NA,NA,1,41,1,"accurate",NA,-0.127992462707724,0,NA,25.7215622172254,2,0.694112970838045
"105703",54,50,3,77,4290397,4290729,205.2,597.1,10,332,70,2,18,88,1,NA,10,1248.3,310.9,506.3,87,0,"year",1,NA,0,59,1,"accurate",1,0.127992462707724,0,NA,25.6747957404668,NA,-0.105839921085233
"124847",54,74,3,78,4297444,4297624,253.6,611.6,12,180,70,2,15,93,5,86,1,1222.5,207.6,519.1,88,0,"big",3,81,0,54,1,"undersweep",5,1.31930692329501,1,81,23.8484417533681,2,0.824566827059378
"117215",54,62,3,79,4306880,4307003,277.2,621.9,11,123,74,2,17,94,7,85,NA,1210.9,193.4,515.8,87,0,"she",2,78,0,37,1,"undersweep",7,1.90019579250699,1,78,22.9820312365774,2,0.814721253004936
"95754",54,98,3,80,4314504,4314665,230.5,634.2,9,161,111,2,16,92,3,88,1,1247.1,201.1,512.1,89,0,"playing",3,85,0,36,1,"undersweep",3,0.750725021651076,1,85,25.0225264593601,1,0.51443124434451
"117219",54,54,3,81,4320641,4320783,254.4,641.8,11,142,66,2,16,93,5,87,3,1240.5,231.7,516,88,0,"party",5,82,0,42,1,"undersweep",5,1.33899807140389,1,82,24.271801437709,1,0.381515994609563
"75809",54,100,1,82,4326655,4326918,202.2,612.6,7,263,59,2,12,54,1,49,10,781.1,316.5,514.3,53,0,"served",1,48,0,52,1,"accurate",1,0.0541506572994216,0,48,14.2490070502888,4,1.35130503897194
"65813",54,52,1,83,4333251,4333497,216.4,608.2,6,246,59,2,13,55,2,46,12,742,341.2,513.9,53,0,"huge",0,44,0,68,1,"accurate",2,0.403668536232054,0,44,12.9370843075346,7,2.31370990279348
"117225",54,86,3,84,4340894,4341034,262.6,624.2,11,140,73,2,19,93,6,86,4,1220,235.6,517.3,87,0,"stars",2,80,0,43,1,"undersweep",6,1.54083233951991,1,80,23.565381499303,1,0.59073444326642
"124854",54,38,3,85,4348913,4349106,267.8,616.8,12,193,76,2,20,94,6,88,1,1250.3,208.6,510.9,88,0,"the",3,82,0,49,1,"undersweep",6,1.66882480222764,1,82,24.1831912712191,0,0.140299430275776
"95760",54,88,1,86,4358100,4358456,204.5,604.3,9,356,61,2,10,54,1,52,7,812.2,282.5,519.7,53,0,"hope",1,51,0,56,1,"accurate",1,0.110762708112454,0,51,14.9578883822085,1,0.585811656239199
"134431",54,30,3,87,4367559,4367704,284.2,620.1,13,145,74,2,17,96,8,82,NA,1180.3,197.8,517,88,0,"the",1,74,0,40,1,"undersweep",8,2.07249333845969,1,74,22.05654727546,6,1.86327488980284
"124857",54,2,3,88,4377183,4377339,217.2,623.6,12,156,80,2,15,91,2,89,NA,1260.8,182.2,517.1,89,0,"son",2,87,0,42,1,"undersweep",2,0.423359684340934,1,87,25.6871027080348,0,0.177220332979927
"85801",54,72,1,89,4388823,4389129,193.3,598.1,8,306,59,2,NA,NA,NA,47,12,763.4,339.9,517.5,55,NA,NA,NA,NA,1,87,1,"accurate",NA,-0.164913365411875,0,NA,14.0324044210911,8,2.37770613414734
"173066",54,46,3,90,4399453,4399698,244,610.3,17,245,85,2,16,92,4,78,18,1131,409.7,517.5,88,0,"protect",0,74,0,51,1,"accurate",4,1.08301314598844,0,74,21.8325604657215,10,3.07674189201261
"85803",54,4,1,91,4406143,4406318,155.4,624.9,8,175,61,2,NA,NA,NA,49,3,775.6,228.9,514.2,54,NA,NA,NA,NA,1,40,1,"accurate",NA,-1.0977815070701,0,NA,15.2655625714097,5,1.7820489038537
"95766",54,8,1,92,4416694,4416915,203.6,613.2,9,221,45,2,12,55,1,44,10,724.3,308,526.1,54,0,"because",1,43,0,73,1,"accurate",1,0.0886101664899629,0,43,12.8164760253677,10,3.04474377633568
"95767",54,36,1,93,4426703,4426976,217.5,591,9,273,61,2,13,57,2,52,12,822,338.6,516.2,55,0,"overlooking",2,50,0,52,1,"accurate",2,0.430743864881765,0,50,14.879123789773,3,0.935329535171832
"95768",54,48,1,94,4436436,4436799,199.3,606.1,9,363,51,2,NA,NA,NA,52,9,812,296.8,518.5,55,NA,NA,NA,NA,1,54,1,"accurate",NA,-0.0172297545952703,0,NA,15.080958057889,3,1.18146888653284
"144120",54,78,3,95,4444713,4445004,205.4,604.3,14,291,89,2,16,88,1,82,10,1174,313.3,514.2,87,0,"France",1,81,0,65,1,"accurate",1,0.132915249734945,0,81,23.8410575728273,5,1.72297545952706
"163440",54,26,3,96,4452720,4452897,252,591.2,16,177,79,2,19,94,5,85,1,1213.2,203.5,509.1,89,0,"until",5,80,0,52,1,"undersweep",5,1.27992462707724,1,80,23.6589144528201,4,1.34884364545833
"105723",54,18,3,97,4462043,4462354,224.4,616,10,311,77,2,22,91,3,83,10,1187.1,310.8,521.1,88,0,"and",3,80,0,47,1,"accurate",3,0.600580017320861,0,80,23.6958353555243,5,1.69590013087735
"95772",54,40,1,98,4470921,4471138,194.8,598.1,9,217,67,2,NA,NA,NA,48,6,769.6,261.2,518.3,55,NA,NA,NA,NA,1,32,1,"accurate",NA,-0.127992462707724,0,NA,14.1480899162308,7,2.22509973630352
"75826",54,20,1,99,4480009,4480187,250.5,597.3,7,178,46,2,10,58,5,51,1,809.9,203.7,526.7,53,0,"to",1,46,0,37,1,"undersweep",5,1.24300372437309,1,46,13.7690353151348,2,0.642423707052233
"75827",54,24,1,100,4488548,4488742,176.1,596.7,7,194,50,2,NA,NA,NA,48,7,767.4,276.9,517.4,54,NA,NA,NA,NA,1,71,1,"accurate",NA,-0.58827304975281,0,NA,14.5542198459764,6,1.98388317196973
"85813",55,63,1,1,6093494,6093703,182.4,595.5,8,209,54,2,NA,NA,NA,43,5,704.5,258.1,530.7,54,NA,NA,NA,NA,1,60,1,"accurate",NA,-0.433205258395375,0,NA,12.8509355345583,11,3.53209969203047
"144126",55,79,1,2,6101618,6101929,223,604.6,14,311,49,2,10,56,2,49,10,784.1,313.4,533,54,0,"the",2,47,0,40,1,"accurate",2,0.56612050813032,0,47,13.8108790048662,5,1.57283045519684
"124872",55,43,1,3,6109257,6109477,187.5,588.7,12,220,53,2,NA,NA,NA,49,3,782.5,230.4,534.6,54,NA,NA,NA,NA,1,35,1,"accurate",NA,-0.307674189201261,0,NA,14.64529140598,5,1.61221275141461
"117265",55,67,1,4,6118231,6118644,193.3,599.6,11,413,48,2,NA,NA,NA,49,6,778.8,260.3,525,55,NA,NA,NA,NA,1,49,1,"accurate",NA,-0.164913365411875,0,NA,14.411459022187,6,1.99865153305139
"212280",55,69,3,5,6128610,6128746,251.6,605.2,21,136,69,2,17,93,5,84,NA,1199.1,181.8,529.7,88,0,"after",5,79,0,63,1,"undersweep",5,1.2700790530228,1,79,23.3217035414556,4,1.40053290924414
"134449",55,11,1,6,6138674,6138918,184.8,580.4,13,244,53,2,NA,NA,NA,50,6,792.6,265.1,532.2,54,NA,NA,NA,NA,1,34,1,"accurate",NA,-0.374131814068733,0,NA,14.9603497757221,4,1.36361200653999
"124877",55,31,1,8,6162957,6163171,182.5,611.8,12,214,50,2,NA,NA,NA,48,6,764.8,261.6,541.5,53,NA,NA,NA,NA,1,69,1,"accurate",NA,-0.430743864881765,0,NA,14.3326944297515,5,1.75251218169038
"201967",55,21,3,9,6175436,6175621,245.4,609.5,20,185,68,2,19,93,4,83,NA,1185.2,187.7,530.4,89,0,"now",0,79,0,39,1,"undersweep",4,1.11747265517898,1,79,23.1321762409076,6,2.03803382926915
"75837",55,59,1,10,6185549,6185824,204.8,590.3,7,275,50,2,11,56,1,48,NA,773,175.5,530.9,55,0,"with",1,47,0,39,1,"undersweep",1,0.118146888653284,1,47,13.9856379443325,7,2.14141235684077
"163452",55,89,3,11,6193767,6193915,242.2,607.5,16,148,66,2,18,93,4,87,NA,1236.1,188.9,533.9,89,0,"bench",0,83,0,39,1,"undersweep",4,1.03870806274346,1,83,24.4637901317706,2,0.785184530841619
"144135",55,65,3,12,6201347,6201525,218.4,594.2,14,178,64,2,16,90,2,87,NA,1240.1,174.1,532.9,88,0,"his",2,85,0,57,1,"undersweep",2,0.452896406504256,1,85,25.1480575285542,1,0.391361568664006
"163454",55,13,3,13,6215678,6215862,151.5,591.5,16,184,68,2,NA,NA,NA,82,4,1181.2,247.2,526.3,89,NA,NA,NA,NA,1,46,1,"accurate",NA,-1.19377585410089,0,NA,25.344969009643,7,2.13648956981355
"105741",55,83,1,15,6235352,6235654,199.6,596.2,10,302,52,2,12,54,1,47,5,755.3,257.4,529.2,53,0,"his",1,46,0,36,1,"accurate",1,-0.00984557405444048,0,46,13.6779637551312,6,1.98634456548334
"95790",55,55,1,16,6241611,6241832,194,591,9,221,53,2,NA,NA,NA,45,5,736,252.4,526.9,53,NA,NA,NA,NA,1,42,1,"accurate",NA,-0.147683610816605,0,NA,13.3407528437667,8,2.46139351361008
"163457",55,33,3,17,6250572,6250717,234,605.1,16,145,70,2,17,92,3,82,NA,1181.6,172.9,526.4,89,0,"pipe",3,79,0,45,1,"undersweep",3,0.836873794627429,1,79,23.3241649349692,7,2.12664399575912
"182771",55,81,3,18,6263032,6263361,228.6,615,18,329,68,2,18,92,3,83,NA,1195.2,162.1,523,89,0,"that",3,80,0,49,1,"undersweep",3,0.703958544892484,1,80,23.7918297025551,6,1.79189447790814
"182772",55,93,3,19,6271923,6272105,236.1,596.2,18,182,68,2,18,93,4,88,NA,1244,176.2,528,89,0,"had",0,84,0,43,1,"undersweep",4,0.888563058413241,1,84,24.808385223676,1,0.59073444326642
"163460",55,27,1,20,6280878,6281185,186.9,599.1,16,307,51,2,NA,NA,NA,50,12,788,332.1,530,55,NA,NA,NA,NA,1,63,1,"accurate",NA,-0.322442550282921,0,NA,14.7954364103102,5,1.77220332979926
"117299",55,91,1,21,6291652,6291880,227.4,603.2,11,228,48,2,12,56,3,46,NA,742.6,197.1,545.6,53,0,"she",0,43,0,42,1,"undersweep",3,0.674421822729163,1,43,12.6810993821192,7,2.29894154171182
"117301",55,15,1,22,6299885,6300107,177.6,584.4,11,222,49,2,NA,NA,NA,49,NA,780.4,161,526.1,53,NA,NA,NA,NA,1,47,1,"undersweep",NA,-0.551352147048659,1,NA,14.8372801000416,4,1.36853479356721
"144146",55,9,3,23,6310180,6310469,192.3,604.9,14,289,80,2,NA,NA,NA,87,6,1235.4,266.5,519.3,88,NA,NA,NA,NA,1,39,1,"accurate",NA,-0.189527300547976,0,NA,25.6747957404668,1,0.507047063803675
"134467",55,95,1,24,6318937,6319115,189.2,609.6,13,178,53,2,NA,NA,NA,47,NA,751.5,176.4,539.4,54,NA,NA,NA,NA,1,39,1,"undersweep",NA,-0.265830499469889,1,NA,13.8404157270295,7,2.37524474063373
"153819",55,57,3,25,6327073,6327251,203.6,584.3,15,178,76,2,15,89,1,83,NA,1193.2,182.2,518,88,0,"during",1,82,0,37,1,"undersweep",1,0.0886101664899629,1,82,24.3579502106854,5,1.54575512654713
"134469",55,41,3,26,6334731,6335109,185.5,593,13,378,68,2,NA,NA,NA,86,NA,1228.8,145.8,517,89,NA,NA,NA,NA,1,42,1,"undersweep",NA,-0.356902059473462,1,NA,25.679718527494,3,0.964866257335154
"153821",55,49,3,27,6342260,6342395,238.3,592.5,15,135,65,2,18,92,4,68,NA,1009.7,192,532.5,88,0,"her",0,64,0,45,1,"undersweep",4,0.942713715712663,1,64,18.9871895639882,20,6.06241222402164
"163468",55,73,3,28,6350738,6350886,212.5,612.7,16,148,80,2,15,90,2,84,NA,1200.6,168,527.3,88,0,"her",2,82,0,62,1,"undersweep",2,0.307674189201261,1,82,24.3210293079812,4,1.36361200653999
"144152",55,61,3,29,6358986,6359142,220.6,596.9,14,156,70,2,5,90,2,87,NA,1241.6,193.1,521.5,88,0,"shortly",2,85,0,44,1,"undersweep",2,0.507047063803677,1,85,25.130827773959,1,0.354440665959854
"182783",55,53,3,31,6377498,6377675,232.4,598.8,18,177,65,2,17,91,3,82,NA,1179.8,181.7,528.5,88,0,"mall",3,79,0,43,1,"undersweep",3,0.797491498409668,1,79,23.3192421479419,6,1.87558185737089
"105758",55,99,1,32,6384536,6384702,220.6,589,10,166,47,2,10,57,2,52,NA,813.4,179.4,536.8,55,0,"wine",2,50,0,38,1,"undersweep",2,0.507047063803677,1,50,14.5911407486806,3,1.1470093773423
"85845",55,51,1,33,6389795,6390051,164.9,588,8,256,51,2,NA,NA,NA,21,2,451.2,220.2,539.3,55,NA,NA,NA,NA,1,63,1,"accurate",NA,-0.86394912327714,0,NA,7.04696962946567,34,10.062176683638
"201983",55,85,3,34,6399169,6399294,236.1,589.4,20,125,70,2,15,93,4,83,NA,1188.5,164.6,517.4,89,0,"people",4,79,0,59,1,"undersweep",4,0.888563058413241,1,79,23.4423118236224,6,1.95680784332002
"134478",55,37,3,35,6407738,6408226,188.4,599.3,13,488,71,2,NA,NA,NA,85,6,1216.2,260.6,527,88,NA,NA,NA,NA,1,49,1,"accurate",NA,-0.28552164757877,0,NA,25.2982025328845,3,0.979634618416813
"95810",55,87,1,36,6417904,6418078,274.6,593.1,9,174,17,2,10,60,7,NA,15,190.3,378.6,581.7,53,0,"lessons",1,NA,0,39,1,"accurate",7,1.83619956115312,0,NA,2.0749547319733,NA,15.8932179173803
"182787",55,29,3,37,6425499,6425715,191.7,603.5,18,216,68,2,NA,NA,NA,84,8,1199.8,292,519.5,87,NA,NA,NA,NA,1,68,1,"accurate",NA,-0.204295661629637,0,NA,24.8133080107033,3,1.08793593301566
"153831",55,1,3,38,6436083,6436297,158.6,592.9,15,214,70,2,NA,NA,NA,72,5,1054.6,257.8,517.1,87,NA,NA,NA,NA,1,63,1,"accurate",NA,-1.01901691463458,0,NA,22.0540858819464,15,4.6618793147775
"95813",55,71,1,39,6446323,6446557,176,606,9,234,53,2,NA,NA,NA,45,5,739.2,257.2,532.5,54,NA,NA,NA,NA,1,44,1,"accurate",NA,-0.59073444326642,0,NA,13.862568268652,9,2.67799614280777
"163478",55,45,3,40,6453523,6453704,175.6,595.3,16,181,68,2,NA,NA,NA,87,6,1232.7,262.2,522.4,88,NA,NA,NA,NA,1,35,1,"accurate",NA,-0.600580017320861,0,NA,26.0193908323722,1,0.573504688671149
"95815",55,3,1,41,6458930,6459084,214.5,584.5,9,154,45,2,12,57,2,48,NA,767.9,180.8,526.4,55,0,"music",2,46,0,49,1,"undersweep",2,0.356902059473462,1,46,13.6213517043182,7,2.26694342603489
"144164",55,7,1,42,6470182,6470421,196.1,583.2,14,239,48,2,NA,NA,NA,45,10,731.7,309.4,533.6,54,NA,NA,NA,NA,1,40,1,"accurate",NA,-0.0959943470307935,0,NA,13.1832236588956,9,2.86260065632853
"85855",55,35,1,43,6480008,6480238,152.8,587.4,8,230,49,2,NA,NA,NA,48,7,767.9,273.6,535.7,54,NA,NA,NA,NA,1,51,1,"accurate",NA,-1.16177773842396,0,NA,15.1400315022156,6,1.97157620440168
"117345",55,47,1,44,6494195,6494551,204.2,595.7,11,356,53,2,11,55,1,34,9,600.2,299.8,536.6,54,0,"in",1,33,0,44,1,"accurate",1,0.103378527571623,0,33,9.74711831389594,20,6.09933312672579
"153838",55,77,3,45,6506001,6506224,205.3,603.2,15,223,72,2,16,89,1,85,9,1210.1,304.4,526.7,88,0,"because",1,84,0,47,1,"accurate",1,0.130453856221335,0,84,24.7320820247541,3,1.12977962274703
"173112",55,25,3,46,6514200,6514454,192.2,604.4,17,254,79,2,NA,NA,NA,85,5,1210.7,253.5,529.4,89,NA,NA,NA,NA,1,45,1,"accurate",NA,-0.191988694061587,0,NA,25.0692929361187,4,1.41037848329858
"124916",55,17,3,47,6526097,6526238,250.1,594.5,12,141,68,2,18,94,5,86,NA,1226.4,190.1,519.5,89,0,"bothered",1,81,0,61,1,"undersweep",5,1.23315815031865,1,81,24.0305848733753,3,1.02393970166179
"95822",55,39,1,48,6535947,6536211,187.3,594.6,9,264,51,2,NA,NA,NA,46,7,743.1,277.8,535.1,54,NA,NA,NA,NA,1,45,1,"accurate",NA,-0.31259697622848,0,NA,13.6804251486449,8,2.58200179577698
"105775",55,19,1,49,6545622,6545826,168.5,566.9,10,204,54,2,NA,NA,NA,47,NA,756.7,196.7,534.4,54,NA,NA,NA,NA,1,43,1,"accurate",NA,-0.775338956787177,0,NA,14.4779166470545,7,2.24725227792601
"153842",55,98,4,51,6650990,6651137,294.1,648.5,15,147,62,2,13,73,6,47,2,948.2,222.6,529.6,67,0,"playing",6,41,0,36,1,"undersweep",6,2.31617129630709,1,41,16.0999749725236,20,7.96999219706945
"85863",55,84,2,52,6657111,6657342,197.4,605.7,8,231,48,2,NA,NA,NA,36,6,760.7,294.5,537.4,41,NA,NA,NA,NA,1,85,1,"accurate",NA,-0.0639962313538621,0,NA,13.8650296621656,5,2.34570801847041
"153845",55,10,4,54,6672495,6672693,217.8,622.1,15,198,66,2,14,68,2,61,8,1174.1,326.1,513,66,0,"near",2,59,0,45,1,"accurate",2,0.438128045422595,0,59,23.5383061706532,5,2.01588128764666
